0.007500	-0.135247	0.499118
0.007600	-0.135716	0.499104
0.007700	-0.136186	0.499091
0.007800	-0.136655	0.499077
0.007900	-0.137125	0.499063
0.008000	-0.137594	0.499050
0.008100	-0.138064	0.499036
0.008200	-0.138533	0.499022
0.008300	-0.139003	0.499008
0.008400	-0.139472	0.498994
0.008500	-0.139942	0.498980
0.008600	-0.140411	0.498966
0.008700	-0.140881	0.498952
0.008800	-0.141350	0.498938
0.008900	-0.141819	0.498924
0.009000	-0.142289	0.498910
0.009100	-0.142758	0.498895
0.009200	-0.143227	0.498881
0.009300	-0.143697	0.498867
0.009400	-0.144166	0.498852
0.009500	-0.144635	0.498838
0.009600	-0.145105	0.498823
0.009700	-0.145574	0.498809
0.009800	-0.146043	0.498794
0.009900	-0.146513	0.498780
0.010000	-0.146982	0.498765
0.010100	-0.147451	0.498750
0.010200	-0.147920	0.498736
0.010300	-0.148390	0.498721
0.010400	-0.148859	0.498706
0.010500	-0.149328	0.498691
0.010600	-0.149797	0.498676
0.010700	-0.150266	0.498661
0.010800	-0.150735	0.498646
0.010900	-0.151205	0.498631
0.011000	-0.151674	0.498616
0.011100	-0.152143	0.498600
0.011200	-0.152612	0.498585
0.011300	-0.153081	0.498570
0.011400	-0.153550	0.498555
0.011500	-0.154019	0.498539
0.011600	-0.154488	0.498524
0.011700	-0.154957	0.498508
0.011800	-0.155426	0.498493
0.011900	-0.155895	0.498477
0.012000	-0.156364	0.498462
0.012100	-0.156833	0.498446
0.012200	-0.157302	0.498430
0.012300	-0.157771	0.498415
0.012400	-0.158240	0.498399
0.012500	-0.158709	0.498383
0.012600	-0.159178	0.498367
0.012700	-0.159647	0.498351
0.012800	-0.160116	0.498335
0.012900	-0.160585	0.498319
0.013000	-0.161054	0.498303
0.013100	-0.161522	0.498287
0.013200	-0.161991	0.498271
0.013300	-0.162460	0.498254
0.013400	-0.162929	0.498238
0.013500	-0.163398	0.498222
0.013600	-0.163866	0.498205
0.013700	-0.164335	0.498189
0.013800	-0.164804	0.498173
0.013900	-0.165273	0.498156
0.014000	-0.165741	0.498140
0.014100	-0.166210	0.498123
0.014200	-0.166679	0.498106
0.014300	-0.167147	0.498090
0.014400	-0.167616	0.498073
0.014500	-0.168085	0.498056
0.014600	-0.168553	0.498039
0.014700	-0.169022	0.498022
0.014800	-0.169491	0.498005
0.014900	-0.169959	0.497988
0.015000	-0.170428	0.497971
0.015100	-0.170896	0.497954
0.015200	-0.171365	0.497937
0.015300	-0.171833	0.497920
0.015400	-0.172302	0.497903
0.015500	-0.172770	0.497886
0.015600	-0.173239	0.497868
0.015700	-0.173707	0.497851
0.015800	-0.174176	0.497834
0.015900	-0.174644	0.497816
0.016000	-0.175113	0.497799
0.016100	-0.175581	0.497781
0.016200	-0.176050	0.497764
0.016300	-0.176518	0.497746
0.016400	-0.176986	0.497728
0.016500	-0.177455	0.497711
0.016600	-0.177923	0.497693
0.016700	-0.178391	0.497675
0.016800	-0.178860	0.497657
0.016900	-0.179328	0.497639
0.017000	-0.179796	0.497621
0.017100	-0.180264	0.497603
0.017200	-0.180733	0.497585
0.017300	-0.181201	0.497567
0.017400	-0.181669	0.497549
0.017500	-0.182137	0.497531
0.017600	-0.182606	0.497513
0.017700	-0.183074	0.497494
0.017800	-0.183542	0.497476
0.017900	-0.184010	0.497458
0.018000	-0.184478	0.497439
0.018100	-0.184946	0.497421
0.018200	-0.185414	0.497402
0.018300	-0.185882	0.497384
0.018400	-0.186350	0.497365
0.018500	-0.186818	0.497346
0.018600	-0.187286	0.497328
0.018700	-0.187754	0.497309
0.018800	-0.188222	0.497290
0.018900	-0.188690	0.497271
0.019000	-0.189158	0.497252
0.019100	-0.189626	0.497233
0.019200	-0.190094	0.497214
0.019300	-0.190562	0.497195
0.019400	-0.191030	0.497176
0.019500	-0.191498	0.497157
0.019600	-0.191966	0.497138
0.019700	-0.192434	0.497119
0.019800	-0.192901	0.497099
0.019900	-0.193369	0.497080
0.020000	-0.193837	0.497061
0.020100	-0.194305	0.497041
0.020200	-0.194773	0.497022
0.020300	-0.195240	0.497002
0.020400	-0.195708	0.496983
0.020500	-0.196176	0.496963
0.020600	-0.196643	0.496944
0.020700	-0.197111	0.496924
0.020800	-0.197579	0.496904
0.020900	-0.198046	0.496884
0.021000	-0.198514	0.496865
0.021100	-0.198982	0.496845
0.021200	-0.199449	0.496825
0.021300	-0.199917	0.496805
0.021400	-0.200384	0.496785
0.021500	-0.200852	0.496765
0.021600	-0.201319	0.496745
0.021700	-0.201787	0.496725
0.021800	-0.202254	0.496704
0.021900	-0.202722	0.496684
0.022000	-0.203189	0.496664
0.022100	-0.203657	0.496643
0.022200	-0.204124	0.496623
0.022300	-0.204592	0.496603
0.022400	-0.205059	0.496582
0.022500	-0.205526	0.496562
0.022600	-0.205994	0.496541
0.022700	-0.206461	0.496520
0.022800	-0.206928	0.496500
0.022900	-0.207396	0.496479
0.023000	-0.207863	0.496458
0.023100	-0.208330	0.496437
0.023200	-0.208797	0.496417
0.023300	-0.209265	0.496396
0.023400	-0.209732	0.496375
0.023500	-0.210199	0.496354
0.023600	-0.210666	0.496333
0.023700	-0.211133	0.496312
0.023800	-0.211600	0.496290
0.023900	-0.212068	0.496269
0.024000	-0.212535	0.496248
0.024100	-0.213002	0.496227
0.024200	-0.213469	0.496205
0.024300	-0.213936	0.496184
0.024400	-0.214403	0.496163
0.024500	-0.214870	0.496141
0.024600	-0.215337	0.496120
0.024700	-0.215804	0.496098
0.024800	-0.216271	0.496077
0.024900	-0.216738	0.496055
0.025000	-0.217205	0.496033
0.025100	-0.217671	0.496011
0.025200	-0.218138	0.495990
0.025300	-0.218605	0.495968
0.025400	-0.219072	0.495946
0.025500	-0.219539	0.495924
0.025600	-0.220006	0.495902
0.025700	-0.220472	0.495880
0.025800	-0.220939	0.495858
0.025900	-0.221406	0.495836
0.026000	-0.221873	0.495814
0.026100	-0.222339	0.495791
0.026200	-0.222806	0.495769
0.026300	-0.223273	0.495747
0.026400	-0.223739	0.495725
0.026500	-0.224206	0.495702
0.026600	-0.224672	0.495680
0.026700	-0.225139	0.495657
0.026800	-0.225606	0.495635
0.026900	-0.226072	0.495612
0.027000	-0.226539	0.495589
0.027100	-0.227005	0.495567
0.027200	-0.227472	0.495544
0.027300	-0.227938	0.495521
0.027400	-0.228405	0.495498
0.027500	-0.228871	0.495476
0.027600	-0.229337	0.495453
0.027700	-0.229804	0.495430
0.027800	-0.230270	0.495407
0.027900	-0.230737	0.495384
0.028000	-0.231203	0.495361
0.028100	-0.231669	0.495337
0.028200	-0.232135	0.495314
0.028300	-0.232602	0.495291
0.028400	-0.233068	0.495268
0.028500	-0.233534	0.495244
0.028600	-0.234000	0.495221
0.028700	-0.234467	0.495198
0.028800	-0.234933	0.495174
0.028900	-0.235399	0.495151
0.029000	-0.235865	0.495127
0.029100	-0.236331	0.495103
0.029200	-0.236797	0.495080
0.029300	-0.237263	0.495056
0.029400	-0.237729	0.495032
0.029500	-0.238195	0.495008
0.029600	-0.238661	0.494985
0.029700	-0.239127	0.494961
0.029800	-0.239593	0.494937
0.029900	-0.240059	0.494913
0.030000	-0.240525	0.494889
0.030100	-0.240991	0.494865
0.030200	-0.241457	0.494841
0.030300	-0.241923	0.494816
0.030400	-0.242389	0.494792
0.030500	-0.242854	0.494768
0.030600	-0.243320	0.494744
0.030700	-0.243786	0.494719
0.030800	-0.244252	0.494695
0.030900	-0.244717	0.494670
0.031000	-0.245183	0.494646
0.031100	-0.245649	0.494621
0.031200	-0.246115	0.494597
0.031300	-0.246580	0.494572
0.031400	-0.247046	0.494548
0.031500	-0.247511	0.494523
0.031600	-0.247977	0.494498
0.031700	-0.248443	0.494473
0.031800	-0.248908	0.494448
0.031900	-0.249374	0.494423
0.032000	-0.249839	0.494398
0.032100	-0.250305	0.494373
0.032200	-0.250770	0.494348
0.032300	-0.251236	0.494323
0.032400	-0.251701	0.494298
0.032500	-0.252166	0.494273
0.032600	-0.252632	0.494248
0.032700	-0.253097	0.494222
0.032800	-0.253562	0.494197
0.032900	-0.254028	0.494172
0.033000	-0.254493	0.494146
0.033100	-0.254958	0.494121
0.033200	-0.255423	0.494095
0.033300	-0.255889	0.494070
0.033400	-0.256354	0.494044
0.033500	-0.256819	0.494018
0.033600	-0.257284	0.493993
0.033700	-0.257749	0.493967
0.033800	-0.258214	0.493941
0.033900	-0.258679	0.493915
0.034000	-0.259145	0.493889
0.034100	-0.259610	0.493864
0.034200	-0.260075	0.493838
0.034300	-0.260540	0.493812
0.034400	-0.261005	0.493785
0.034500	-0.261469	0.493759
0.034600	-0.261934	0.493733
0.034700	-0.262399	0.493707
0.034800	-0.262864	0.493681
0.034900	-0.263329	0.493654
0.035000	-0.263794	0.493628
0.035100	-0.264259	0.493602
0.035200	-0.264723	0.493575
0.035300	-0.265188	0.493549
0.035400	-0.265653	0.493522
0.035500	-0.266118	0.493496
0.035600	-0.266582	0.493469
0.035700	-0.267047	0.493442
0.035800	-0.267512	0.493415
0.035900	-0.267976	0.493389
0.036000	-0.268441	0.493362
0.036100	-0.268905	0.493335
0.036200	-0.269370	0.493308
0.036300	-0.269835	0.493281
0.036400	-0.270299	0.493254
0.036500	-0.270764	0.493227
0.036600	-0.271228	0.493200
0.036700	-0.271692	0.493173
0.036800	-0.272157	0.493146
0.036900	-0.272621	0.493118
0.037000	-0.273086	0.493091
0.037100	-0.273550	0.493064
0.037200	-0.274014	0.493036
0.037300	-0.274479	0.493009
0.037400	-0.274943	0.492982
0.037500	-0.275407	0.492954
0.037600	-0.275871	0.492926
0.037700	-0.276336	0.492899
0.037800	-0.276800	0.492871
0.037900	-0.277264	0.492843
0.038000	-0.277728	0.492816
0.038100	-0.278192	0.492788
0.038200	-0.278656	0.492760
0.038300	-0.279120	0.492732
0.038400	-0.279584	0.492704
0.038500	-0.280048	0.492676
0.038600	-0.280512	0.492648
0.038700	-0.280976	0.492620
0.038800	-0.281440	0.492592
0.038900	-0.281904	0.492564
0.039000	-0.282368	0.492536
0.039100	-0.282832	0.492507
0.039200	-0.283296	0.492479
0.039300	-0.283760	0.492451
0.039400	-0.284223	0.492422
0.039500	-0.284687	0.492394
0.039600	-0.285151	0.492365
0.039700	-0.285615	0.492337
0.039800	-0.286078	0.492308
0.039900	-0.286542	0.492280
0.040000	-0.287006	0.492251
0.040100	-0.287469	0.492222
0.040200	-0.287933	0.492193
0.040300	-0.288396	0.492165
0.040400	-0.288860	0.492136
0.040500	-0.289323	0.492107
0.040600	-0.289787	0.492078
0.040700	-0.290250	0.492049
0.040800	-0.290714	0.492020
0.040900	-0.291177	0.491991
0.041000	-0.291641	0.491962
0.041100	-0.292104	0.491932
0.041200	-0.292567	0.491903
0.041300	-0.293031	0.491874
0.041400	-0.293494	0.491845
0.041500	-0.293957	0.491815
0.041600	-0.294420	0.491786
0.041700	-0.294884	0.491756
0.041800	-0.295347	0.491727
0.041900	-0.295810	0.491697
0.042000	-0.296273	0.491668
0.042100	-0.296736	0.491638
0.042200	-0.297199	0.491608
0.042300	-0.297662	0.491579
0.042400	-0.298125	0.491549
0.042500	-0.298589	0.491519
0.042600	-0.299051	0.491489
0.042700	-0.299514	0.491459
0.042800	-0.299977	0.491429
0.042900	-0.300440	0.491399
0.043000	-0.300903	0.491369
0.043100	-0.301366	0.491339
0.043200	-0.301829	0.491309
0.043300	-0.302292	0.491279
0.043400	-0.302754	0.491248
0.043500	-0.303217	0.491218
0.043600	-0.303680	0.491188
0.043700	-0.304143	0.491157
0.043800	-0.304605	0.491127
0.043900	-0.305068	0.491096
0.044000	-0.305531	0.491066
0.044100	-0.305993	0.491035
0.044200	-0.306456	0.491005
0.044300	-0.306918	0.490974
0.044400	-0.307381	0.490943
0.044500	-0.307843	0.490913
0.044600	-0.308306	0.490882
0.044700	-0.308768	0.490851
0.044800	-0.309231	0.490820
0.044900	-0.309693	0.490789
0.045000	-0.310155	0.490758
0.045100	-0.310618	0.490727
0.045200	-0.311080	0.490696
0.045300	-0.311542	0.490665
0.045400	-0.312004	0.490634
0.045500	-0.312467	0.490602
0.045600	-0.312929	0.490571
0.045700	-0.313391	0.490540
0.045800	-0.313853	0.490508
0.045900	-0.314315	0.490477
0.046000	-0.314777	0.490446
0.046100	-0.315239	0.490414
0.046200	-0.315701	0.490383
0.046300	-0.316163	0.490351
0.046400	-0.316625	0.490319
0.046500	-0.317087	0.490288
0.046600	-0.317549	0.490256
0.046700	-0.318011	0.490224
0.046800	-0.318473	0.490192
0.046900	-0.318935	0.490160
0.047000	-0.319397	0.490128
0.047100	-0.319858	0.490097
0.047200	-0.320320	0.490065
0.047300	-0.320782	0.490032
0.047400	-0.321244	0.490000
0.047500	-0.321705	0.489968
0.047600	-0.322167	0.489936
0.047700	-0.322629	0.489904
0.047800	-0.323090	0.489871
0.047900	-0.323552	0.489839
0.048000	-0.324013	0.489807
0.048100	-0.324475	0.489774
0.048200	-0.324936	0.489742
0.048300	-0.325398	0.489709
0.048400	-0.325859	0.489677
0.048500	-0.326320	0.489644
0.048600	-0.326782	0.489612
0.048700	-0.327243	0.489579
0.048800	-0.327704	0.489546
0.048900	-0.328166	0.489513
0.049000	-0.328627	0.489480
0.049100	-0.329088	0.489448
0.049200	-0.329549	0.489415
0.049300	-0.330011	0.489382
0.049400	-0.330472	0.489349
0.049500	-0.330933	0.489316
0.049600	-0.331394	0.489282
0.049700	-0.331855	0.489249
0.049800	-0.332316	0.489216
0.049900	-0.332777	0.489183
0.050000	-0.333238	0.489150
0.050100	-0.333699	0.489116
0.050200	-0.334160	0.489083
0.050300	-0.334621	0.489049
0.050400	-0.335081	0.489016
0.050500	-0.335542	0.488982
0.050600	-0.336003	0.488949
0.050700	-0.336464	0.488915
0.050800	-0.336925	0.488881
0.050900	-0.337385	0.488848
0.051000	-0.337846	0.488814
0.051100	-0.338307	0.488780
0.051200	-0.338767	0.488746
0.051300	-0.339228	0.488712
0.051400	-0.339688	0.488678
0.051500	-0.340149	0.488644
0.051600	-0.340609	0.488610
0.051700	-0.341070	0.488576
0.051800	-0.341530	0.488542
0.051900	-0.341991	0.488508
0.052000	-0.342451	0.488474
0.052100	-0.342911	0.488440
0.052200	-0.343372	0.488405
0.052300	-0.343832	0.488371
0.052400	-0.344292	0.488336
0.052500	-0.344752	0.488302
0.052600	-0.345213	0.488268
0.052700	-0.345673	0.488233
0.052800	-0.346133	0.488198
0.052900	-0.346593	0.488164
0.053000	-0.347053	0.488129
0.053100	-0.347513	0.488094
0.053200	-0.347973	0.488060
0.053300	-0.348433	0.488025
0.053400	-0.348893	0.487990
0.053500	-0.349353	0.487955
0.053600	-0.349813	0.487920
0.053700	-0.350273	0.487885
0.053800	-0.350733	0.487850
0.053900	-0.351193	0.487815
0.054000	-0.351652	0.487780
0.054100	-0.352112	0.487745
0.054200	-0.352572	0.487709
0.054300	-0.353031	0.487674
0.054400	-0.353491	0.487639
0.054500	-0.353951	0.487603
0.054600	-0.354410	0.487568
0.054700	-0.354870	0.487532
0.054800	-0.355329	0.487497
0.054900	-0.355789	0.487461
0.055000	-0.356248	0.487426
0.055100	-0.356708	0.487390
0.055200	-0.357167	0.487354
0.055300	-0.357627	0.487319
0.055400	-0.358086	0.487283
0.055500	-0.358545	0.487247
0.055600	-0.359005	0.487211
0.055700	-0.359464	0.487175
0.055800	-0.359923	0.487139
0.055900	-0.360382	0.487103
0.056000	-0.360841	0.487067
0.056100	-0.361300	0.487031
0.056200	-0.361760	0.486995
0.056300	-0.362219	0.486959
0.056400	-0.362678	0.486923
0.056500	-0.363137	0.486886
0.056600	-0.363596	0.486850
0.056700	-0.364055	0.486814
0.056800	-0.364514	0.486777
0.056900	-0.364972	0.486741
0.057000	-0.365431	0.486704
0.057100	-0.365890	0.486668
0.057200	-0.366349	0.486631
0.057300	-0.366808	0.486594
0.057400	-0.367266	0.486558
0.057500	-0.367725	0.486521
0.057600	-0.368184	0.486484
0.057700	-0.368642	0.486447
0.057800	-0.369101	0.486410
0.057900	-0.369559	0.486373
0.058000	-0.370018	0.486336
0.058100	-0.370476	0.486299
0.058200	-0.370935	0.486262
0.058300	-0.371393	0.486225
0.058400	-0.371852	0.486188
0.058500	-0.372310	0.486151
0.058600	-0.372768	0.486114
0.058700	-0.373227	0.486076
0.058800	-0.373685	0.486039
0.058900	-0.374143	0.486002
0.059000	-0.374601	0.485964
0.059100	-0.375060	0.485927
0.059200	-0.375518	0.485889
0.059300	-0.375976	0.485851
0.059400	-0.376434	0.485814
0.059500	-0.376892	0.485776
0.059600	-0.377350	0.485738
0.059700	-0.377808	0.485701
0.059800	-0.378266	0.485663
0.059900	-0.378724	0.485625
0.060000	-0.379182	0.485587
0.060100	-0.379639	0.485549
0.060200	-0.380097	0.485511
0.060300	-0.380555	0.485473
0.060400	-0.381013	0.485435
0.060500	-0.381471	0.485397
0.060600	-0.381928	0.485359
0.060700	-0.382386	0.485321
0.060800	-0.382843	0.485282
0.060900	-0.383301	0.485244
0.061000	-0.383759	0.485206
0.061100	-0.384216	0.485167
0.061200	-0.384674	0.485129
0.061300	-0.385131	0.485090
0.061400	-0.385588	0.485052
0.061500	-0.386046	0.485013
0.061600	-0.386503	0.484975
0.061700	-0.386960	0.484936
0.061800	-0.387418	0.484897
0.061900	-0.387875	0.484858
0.062000	-0.388332	0.484820
0.062100	-0.388789	0.484781
0.062200	-0.389247	0.484742
0.062300	-0.389704	0.484703
0.062400	-0.390161	0.484664
0.062500	-0.390618	0.484625
0.062600	-0.391075	0.484586
0.062700	-0.391532	0.484547
0.062800	-0.391989	0.484508
0.062900	-0.392446	0.484468
0.063000	-0.392902	0.484429
0.063100	-0.393359	0.484390
0.063200	-0.393816	0.484350
0.063300	-0.394273	0.484311
0.063400	-0.394730	0.484272
0.063500	-0.395186	0.484232
0.063600	-0.395643	0.484192
0.063700	-0.396100	0.484153
0.063800	-0.396556	0.484113
0.063900	-0.397013	0.484074
0.064000	-0.397469	0.484034
0.064100	-0.397926	0.483994
0.064200	-0.398382	0.483954
0.064300	-0.398839	0.483914
0.064400	-0.399295	0.483875
0.064500	-0.399751	0.483835
0.064600	-0.400208	0.483795
0.064700	-0.400664	0.483755
0.064800	-0.401120	0.483714
0.064900	-0.401576	0.483674
0.065000	-0.402033	0.483634
0.065100	-0.402489	0.483594
0.065200	-0.402945	0.483554
0.065300	-0.403401	0.483513
0.065400	-0.403857	0.483473
0.065500	-0.404313	0.483433
0.065600	-0.404769	0.483392
0.065700	-0.405225	0.483352
0.065800	-0.405681	0.483311
0.065900	-0.406137	0.483270
0.066000	-0.406593	0.483230
0.066100	-0.407048	0.483189
0.066200	-0.407504	0.483148
0.066300	-0.407960	0.483108
0.066400	-0.408416	0.483067
0.066500	-0.408871	0.483026
0.066600	-0.409327	0.482985
0.066700	-0.409782	0.482944
0.066800	-0.410238	0.482903
0.066900	-0.410693	0.482862
0.067000	-0.411149	0.482821
0.067100	-0.411604	0.482780
0.067200	-0.412060	0.482739
0.067300	-0.412515	0.482697
0.067400	-0.412970	0.482656
0.067500	-0.413426	0.482615
0.067600	-0.413881	0.482573
0.067700	-0.414336	0.482532
0.067800	-0.414791	0.482491
0.067900	-0.415247	0.482449
0.068000	-0.415702	0.482407
0.068100	-0.416157	0.482366
0.068200	-0.416612	0.482324
0.068300	-0.417067	0.482283
0.068400	-0.417522	0.482241
0.068500	-0.417977	0.482199
0.068600	-0.418432	0.482157
0.068700	-0.418887	0.482115
0.068800	-0.419341	0.482073
0.068900	-0.419796	0.482032
0.069000	-0.420251	0.481990
0.069100	-0.420706	0.481947
0.069200	-0.421160	0.481905
0.069300	-0.421615	0.481863
0.069400	-0.422070	0.481821
0.069500	-0.422524	0.481779
0.069600	-0.422979	0.481737
0.069700	-0.423433	0.481694
0.069800	-0.423888	0.481652
0.069900	-0.424342	0.481609
0.070000	-0.424796	0.481567
0.070100	-0.425251	0.481524
0.070200	-0.425705	0.481482
0.070300	-0.426159	0.481439
0.070400	-0.426614	0.481397
0.070500	-0.427068	0.481354
0.070600	-0.427522	0.481311
0.070700	-0.427976	0.481269
0.070800	-0.428430	0.481226
0.070900	-0.428884	0.481183
0.071000	-0.429338	0.481140
0.071100	-0.429792	0.481097
0.071200	-0.430246	0.481054
0.071300	-0.430700	0.481011
0.071400	-0.431154	0.480968
0.071500	-0.431608	0.480925
0.071600	-0.432062	0.480882
0.071700	-0.432515	0.480838
0.071800	-0.432969	0.480795
0.071900	-0.433423	0.480752
0.072000	-0.433876	0.480708
0.072100	-0.434330	0.480665
0.072200	-0.434784	0.480621
0.072300	-0.435237	0.480578
0.072400	-0.435691	0.480534
0.072500	-0.436144	0.480491
0.072600	-0.436597	0.480447
0.072700	-0.437051	0.480403
0.072800	-0.437504	0.480360
0.072900	-0.437957	0.480316
0.073000	-0.438411	0.480272
0.073100	-0.438864	0.480228
0.073200	-0.439317	0.480184
0.073300	-0.439770	0.480140
0.073400	-0.440223	0.480096
0.073500	-0.440676	0.480052
0.073600	-0.441129	0.480008
0.073700	-0.441582	0.479964
0.073800	-0.442035	0.479920
0.073900	-0.442488	0.479876
0.074000	-0.442941	0.479832
0.074100	-0.443394	0.479787
0.074200	-0.443847	0.479743
0.074300	-0.444300	0.479698
0.074400	-0.444752	0.479654
0.074500	-0.445205	0.479609
0.074600	-0.445658	0.479565
0.074700	-0.446110	0.479520
0.074800	-0.446563	0.479476
0.074900	-0.447015	0.479431
0.075000	-0.447468	0.479386
0.075100	-0.447920	0.479342
0.075200	-0.448373	0.479297
0.075300	-0.448825	0.479252
0.075400	-0.449277	0.479207
0.075500	-0.449730	0.479162
0.075600	-0.450182	0.479117
0.075700	-0.450634	0.479072
0.075800	-0.451086	0.479027
0.075900	-0.451538	0.478982
0.076000	-0.451991	0.478937
0.076100	-0.452443	0.478891
0.076200	-0.452895	0.478846
0.076300	-0.453347	0.478801
0.076400	-0.453799	0.478755
0.076500	-0.454250	0.478710
0.076600	-0.454702	0.478665
0.076700	-0.455154	0.478619
0.076800	-0.455606	0.478574
0.076900	-0.456058	0.478528
0.077000	-0.456509	0.478482
0.077100	-0.456961	0.478437
0.077200	-0.457413	0.478391
0.077300	-0.457864	0.478345
0.077400	-0.458316	0.478299
0.077500	-0.458767	0.478253
0.077600	-0.459219	0.478208
0.077700	-0.459670	0.478162
0.077800	-0.460122	0.478116
0.077900	-0.460573	0.478070
0.078000	-0.461024	0.478024
0.078100	-0.461476	0.477977
0.078200	-0.461927	0.477931
0.078300	-0.462378	0.477885
0.078400	-0.462829	0.477839
0.078500	-0.463280	0.477792
0.078600	-0.463731	0.477746
0.078700	-0.464182	0.477700
0.078800	-0.464633	0.477653
0.078900	-0.465084	0.477607
0.079000	-0.465535	0.477560
0.079100	-0.465986	0.477514
0.079200	-0.466437	0.477467
0.079300	-0.466888	0.477420
0.079400	-0.467338	0.477374
0.079500	-0.467789	0.477327
0.079600	-0.468240	0.477280
0.079700	-0.468690	0.477233
0.079800	-0.469141	0.477186
0.079900	-0.469591	0.477139
0.080000	-0.470042	0.477092
0.080100	-0.470492	0.477045
0.080200	-0.470943	0.476998
0.080300	-0.471393	0.476951
0.080400	-0.471843	0.476904
0.080500	-0.472294	0.476857
0.080600	-0.472744	0.476810
0.080700	-0.473194	0.476762
0.080800	-0.473644	0.476715
0.080900	-0.474094	0.476668
0.081000	-0.474545	0.476620
0.081100	-0.474995	0.476573
0.081200	-0.475445	0.476525
0.081300	-0.475895	0.476478
0.081400	-0.476344	0.476430
0.081500	-0.476794	0.476382
0.081600	-0.477244	0.476335
0.081700	-0.477694	0.476287
0.081800	-0.478144	0.476239
0.081900	-0.478593	0.476191
0.082000	-0.479043	0.476143
0.082100	-0.479493	0.476095
0.082200	-0.479942	0.476047
0.082300	-0.480392	0.475999
0.082400	-0.480841	0.475951
0.082500	-0.481291	0.475903
0.082600	-0.481740	0.475855
0.082700	-0.482190	0.475807
0.082800	-0.482639	0.475759
0.082900	-0.483088	0.475710
0.083000	-0.483537	0.475662
0.083100	-0.483987	0.475614
0.083200	-0.484436	0.475565
0.083300	-0.484885	0.475517
0.083400	-0.485334	0.475468
0.083500	-0.485783	0.475420
0.083600	-0.486232	0.475371
0.083700	-0.486681	0.475323
0.083800	-0.487130	0.475274
0.083900	-0.487579	0.475225
0.084000	-0.488028	0.475176
0.084100	-0.488476	0.475127
0.084200	-0.488925	0.475079
0.084300	-0.489374	0.475030
0.084400	-0.489822	0.474981
0.084500	-0.490271	0.474932
0.084600	-0.490720	0.474883
0.084700	-0.491168	0.474834
0.084800	-0.491617	0.474784
0.084900	-0.492065	0.474735
0.085000	-0.492514	0.474686
0.085100	-0.492962	0.474637
0.085200	-0.493410	0.474587
0.085300	-0.493858	0.474538
0.085400	-0.494307	0.474489
0.085500	-0.494755	0.474439
0.085600	-0.495203	0.474390
0.085700	-0.495651	0.474340
0.085800	-0.496099	0.474291
0.085900	-0.496547	0.474241
0.086000	-0.496995	0.474191
0.086100	-0.497443	0.474142
0.086200	-0.497891	0.474092
0.086300	-0.498339	0.474042
0.086400	-0.498787	0.473992
0.086500	-0.499234	0.473942
0.086600	-0.499682	0.473892
0.086700	-0.500130	0.473842
0.086800	-0.500577	0.473792
0.086900	-0.501025	0.473742
0.087000	-0.501472	0.473692
0.087100	-0.501920	0.473642
0.087200	-0.502367	0.473592
0.087300	-0.502815	0.473541
0.087400	-0.503262	0.473491
